kode_prov,nama_prov,jenis_pdrb,kode_komp,nama_komp,nilai_jt
73,Sulawesi Selatan,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",316865.48284595786
73,Sulawesi Selatan,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",181093.37005268296
73,Sulawesi Selatan,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",102729.45984300254
73,Sulawesi Selatan,PRODUKSI,I-21,Industri Barang Galian bukan Logam,21530762.500426445
73,Sulawesi Selatan,PRODUKSI,I-22,Industri Logam Dasar ,2100812.811136784
73,Sulawesi Selatan,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",717167.2401612066
73,Sulawesi Selatan,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,932893.99224964
73,Sulawesi Selatan,PRODUKSI,I-25,Industri Alat Angkutan,119447.90068936076
73,Sulawesi Selatan,PRODUKSI,I-26,Industri Furnitur,868616.6473877116
73,Sulawesi Selatan,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",1399911.6586647034
73,Sulawesi Selatan,PRODUKSI,I-28,Ketenagalistrikan ,1040317.7092460245
73,Sulawesi Selatan,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,104351.03378709589
73,Sulawesi Selatan,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",544925.0931216105
73,Sulawesi Selatan,PRODUKSI,I-31,Konstruksi,45907259.55349293
73,Sulawesi Selatan,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",12746776.399691146
73,Sulawesi Selatan,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",41380320.56238259
73,Sulawesi Selatan,PRODUKSI,I-34,Angkutan Rel ,0
73,Sulawesi Selatan,PRODUKSI,I-35,Angkutan Darat,8815838.692012599
73,Sulawesi Selatan,PRODUKSI,I-36,Angkutan Laut ,1984725.5371436183
73,Sulawesi Selatan,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,419943.63088245754
73,Sulawesi Selatan,PRODUKSI,I-38,Angkutan Udara,9455533.025051313
73,Sulawesi Selatan,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",5907610.78854378
73,Sulawesi Selatan,PRODUKSI,I-40,Penyediaan Akomodasi ,1499828.0618193287
73,Sulawesi Selatan,PRODUKSI,I-41,Penyediaan Makan Minum,8339935.901749025
73,Sulawesi Selatan,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,13352366.798472902
73,Sulawesi Selatan,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,10908295.266187564
73,Sulawesi Selatan,PRODUKSI,I-44,Asuransi dan Dana Pensiun,1693181.888837716
73,Sulawesi Selatan,PRODUKSI,I-45,Jasa Keuangan Lainnya,1711282.2880646582
73,Sulawesi Selatan,PRODUKSI,I-46,Jasa Penunjang Keuangan,479277.99789669673
73,Sulawesi Selatan,PRODUKSI,I-47,Real Estate,14192630.739673387
73,Sulawesi Selatan,PRODUKSI,I-48,Jasa Perusahaan,4227572.331115963
73,Sulawesi Selatan,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",14205916.31164814
73,Sulawesi Selatan,PRODUKSI,I-50,Jasa Pendidikan,16985149.446877927
73,Sulawesi Selatan,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,5308701.493902799
73,Sulawesi Selatan,PRODUKSI,I-52,Jasa Lainnya,7013579.002821449
74,Sulawesi Tenggara,PRODUKSI,I-01,Pertanian Tanaman Pangan ,2468313.052541635
74,Sulawesi Tenggara,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",1753366.9939741767
74,Sulawesi Tenggara,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,1978398.4718171211
74,Sulawesi Tenggara,PRODUKSI,I-04,Peternakan ,638262.247494493
74,Sulawesi Tenggara,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,129144.3461175837
74,Sulawesi Tenggara,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,242345.23687236008
74,Sulawesi Tenggara,PRODUKSI,I-07,Perikanan ,10349921.0349749
74,Sulawesi Tenggara,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",0
74,Sulawesi Tenggara,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
74,Sulawesi Tenggara,PRODUKSI,I-10,Pertambangan Bijih Logam,3163594.4154870855
74,Sulawesi Tenggara,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,5459628.418549439
74,Sulawesi Tenggara,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
74,Sulawesi Tenggara,PRODUKSI,I-13,Industri Makanan dan Minuman ,2984740.0994279995
74,Sulawesi Tenggara,PRODUKSI,I-14,Industri Pengolahan Tembakau,17.738713045648275
74,Sulawesi Tenggara,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,224316.81263014217
74,Sulawesi Tenggara,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",36918.66569924079
74,Sulawesi Tenggara,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",537350.6478443665
74,Sulawesi Tenggara,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",17812.031140715364
74,Sulawesi Tenggara,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",12879.8454341965
74,Sulawesi Tenggara,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",8770.320574056115
74,Sulawesi Tenggara,PRODUKSI,I-21,Industri Barang Galian bukan Logam,339099.95559596986
74,Sulawesi Tenggara,PRODUKSI,I-22,Industri Logam Dasar ,630523.5666258094
74,Sulawesi Tenggara,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",837536.6754508357
74,Sulawesi Tenggara,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,178420.05302621858
74,Sulawesi Tenggara,PRODUKSI,I-25,Industri Alat Angkutan,1642021.0896554587
74,Sulawesi Tenggara,PRODUKSI,I-26,Industri Furnitur,269835.8858884069
74,Sulawesi Tenggara,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",28307.686863498133
74,Sulawesi Tenggara,PRODUKSI,I-28,Ketenagalistrikan ,256211.6179608278
74,Sulawesi Tenggara,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,42662.318907135224
74,Sulawesi Tenggara,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",375995.3978729424
74,Sulawesi Tenggara,PRODUKSI,I-31,Konstruksi,12477219.442122841
74,Sulawesi Tenggara,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",2530110.0116267093
74,Sulawesi Tenggara,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",9317730.304295776
74,Sulawesi Tenggara,PRODUKSI,I-34,Angkutan Rel ,0
74,Sulawesi Tenggara,PRODUKSI,I-35,Angkutan Darat,2473691.2314960347
74,Sulawesi Tenggara,PRODUKSI,I-36,Angkutan Laut ,1032523.8699802113
74,Sulawesi Tenggara,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,311096.8993783184
74,Sulawesi Tenggara,PRODUKSI,I-38,Angkutan Udara,1778737.0502353008
74,Sulawesi Tenggara,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",321579.6344855697
74,Sulawesi Tenggara,PRODUKSI,I-40,Penyediaan Akomodasi ,349566.5498112876
74,Sulawesi Tenggara,PRODUKSI,I-41,Penyediaan Makan Minum,983452.9159399101
74,Sulawesi Tenggara,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,2722821.5406740448
74,Sulawesi Tenggara,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,1981462.842946361
74,Sulawesi Tenggara,PRODUKSI,I-44,Asuransi dan Dana Pensiun,285531.2046300653
74,Sulawesi Tenggara,PRODUKSI,I-45,Jasa Keuangan Lainnya,329019.5200808668
74,Sulawesi Tenggara,PRODUKSI,I-46,Jasa Penunjang Keuangan,283488.05746493384
74,Sulawesi Tenggara,PRODUKSI,I-47,Real Estate,2816472.101978066
74,Sulawesi Tenggara,PRODUKSI,I-48,Jasa Perusahaan,669966.1338757906
74,Sulawesi Tenggara,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",6618639.970116684
74,Sulawesi Tenggara,PRODUKSI,I-50,Jasa Pendidikan,3093085.919339011
74,Sulawesi Tenggara,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,1169785.959259462
74,Sulawesi Tenggara,PRODUKSI,I-52,Jasa Lainnya,1365706.3798309767
75,Gorontalo,PRODUKSI,I-01,Pertanian Tanaman Pangan ,2636575.5995800546
75,Gorontalo,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",694642.7060394215
75,Gorontalo,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,1136120.6067306201
75,Gorontalo,PRODUKSI,I-04,Peternakan ,743832.0823660014
75,Gorontalo,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,97738.13744276359
75,Gorontalo,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,125365.19404740712
75,Gorontalo,PRODUKSI,I-07,Perikanan ,2175887.1740972446
75,Gorontalo,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",0
75,Gorontalo,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
75,Gorontalo,PRODUKSI,I-10,Pertambangan Bijih Logam,57198.77702819181
75,Gorontalo,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,605028.3247600944
75,Gorontalo,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
75,Gorontalo,PRODUKSI,I-13,Industri Makanan dan Minuman ,762964.3736855235
75,Gorontalo,PRODUKSI,I-14,Industri Pengolahan Tembakau,131.434958060937
75,Gorontalo,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,32378.21718872913
75,Gorontalo,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",430.1704160222318
75,Gorontalo,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",118213.45622339282
75,Gorontalo,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",15275.824036413593
75,Gorontalo,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",11746.629497071463
75,Gorontalo,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",422.9074434961627
75,Gorontalo,PRODUKSI,I-21,Industri Barang Galian bukan Logam,106454.59096610355
75,Gorontalo,PRODUKSI,I-22,Industri Logam Dasar ,3962.4452295046026
75,Gorontalo,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",22798.436588113043
75,Gorontalo,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,1299.4086567666052
75,Gorontalo,PRODUKSI,I-25,Industri Alat Angkutan,10204.797416806936
75,Gorontalo,PRODUKSI,I-26,Industri Furnitur,230912.69862976053
75,Gorontalo,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",58566.77592310929
75,Gorontalo,PRODUKSI,I-28,Ketenagalistrikan ,107371.12407496478
75,Gorontalo,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,10862.343686918239
75,Gorontalo,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",44608.0440111651
75,Gorontalo,PRODUKSI,I-31,Konstruksi,3311141.587732765
75,Gorontalo,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",754523.0206495472
75,Gorontalo,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",3272169.553609468
75,Gorontalo,PRODUKSI,I-34,Angkutan Rel ,0
75,Gorontalo,PRODUKSI,I-35,Angkutan Darat,1314687.1779302617
75,Gorontalo,PRODUKSI,I-36,Angkutan Laut ,72561.65637846412
75,Gorontalo,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,50128.782973624315
75,Gorontalo,PRODUKSI,I-38,Angkutan Udara,601694.0986250262
75,Gorontalo,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",113401.54128421185
75,Gorontalo,PRODUKSI,I-40,Penyediaan Akomodasi ,186808.60929422258
75,Gorontalo,PRODUKSI,I-41,Penyediaan Makan Minum,841453.9015263428
75,Gorontalo,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,668135.8759967535
75,Gorontalo,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,988725.7811643003
75,Gorontalo,PRODUKSI,I-44,Asuransi dan Dana Pensiun,251953.23807241046
75,Gorontalo,PRODUKSI,I-45,Jasa Keuangan Lainnya,242171.3598297913
75,Gorontalo,PRODUKSI,I-46,Jasa Penunjang Keuangan,3600.2743395046073
75,Gorontalo,PRODUKSI,I-47,Real Estate,1313732.3375572606
75,Gorontalo,PRODUKSI,I-48,Jasa Perusahaan,498638.55523786397
75,Gorontalo,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2874217.27836729
75,Gorontalo,PRODUKSI,I-50,Jasa Pendidikan,1524013.1852721213
75,Gorontalo,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,667253.589763297
75,Gorontalo,PRODUKSI,I-52,Jasa Lainnya,532856.6323540034
76,Sulawesi Barat,PRODUKSI,I-01,Pertanian Tanaman Pangan ,1472891.2936654394
76,Sulawesi Barat,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",887509.920005842
76,Sulawesi Barat,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,5812179.577706002
76,Sulawesi Barat,PRODUKSI,I-04,Peternakan ,1033940.4090321708
76,Sulawesi Barat,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,106422.5952712515
76,Sulawesi Barat,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,285211.88891596143
76,Sulawesi Barat,PRODUKSI,I-07,Perikanan ,4256607.888467953
76,Sulawesi Barat,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",0
76,Sulawesi Barat,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
76,Sulawesi Barat,PRODUKSI,I-10,Pertambangan Bijih Logam,0
76,Sulawesi Barat,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,923573.3947773806
76,Sulawesi Barat,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
76,Sulawesi Barat,PRODUKSI,I-13,Industri Makanan dan Minuman ,1753422.9512571523
76,Sulawesi Barat,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
76,Sulawesi Barat,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,32903.65504683267
76,Sulawesi Barat,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",9.34357174634859
76,Sulawesi Barat,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",12743.962813073258
76,Sulawesi Barat,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",4667.446516798521
76,Sulawesi Barat,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",2912.1569079196906
76,Sulawesi Barat,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",335.8785507794573
76,Sulawesi Barat,PRODUKSI,I-21,Industri Barang Galian bukan Logam,120079.74588823713
76,Sulawesi Barat,PRODUKSI,I-22,Industri Logam Dasar ,0
76,Sulawesi Barat,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",101444.61579442621
76,Sulawesi Barat,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,0
76,Sulawesi Barat,PRODUKSI,I-25,Industri Alat Angkutan,2914.5039168360727
76,Sulawesi Barat,PRODUKSI,I-26,Industri Furnitur,5386.620860081977
76,Sulawesi Barat,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",61767.869559389226
76,Sulawesi Barat,PRODUKSI,I-28,Ketenagalistrikan ,21282.804768362133
76,Sulawesi Barat,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,12674.016111183366
76,Sulawesi Barat,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",329721.1614548984
76,Sulawesi Barat,PRODUKSI,I-31,Konstruksi,1773275.164868347
76,Sulawesi Barat,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",519062.1838414938
76,Sulawesi Barat,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",3353710.309101782
76,Sulawesi Barat,PRODUKSI,I-34,Angkutan Rel ,0
76,Sulawesi Barat,PRODUKSI,I-35,Angkutan Darat,719791.7775849925
76,Sulawesi Barat,PRODUKSI,I-36,Angkutan Laut ,79541.55054745212
76,Sulawesi Barat,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,44291.75109360779
76,Sulawesi Barat,PRODUKSI,I-38,Angkutan Udara,126620.87432245465
76,Sulawesi Barat,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",44337.90688205021
76,Sulawesi Barat,PRODUKSI,I-40,Penyediaan Akomodasi ,78870.90209807041
76,Sulawesi Barat,PRODUKSI,I-41,Penyediaan Makan Minum,283287.1827305443
76,Sulawesi Barat,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,1183460.6860837543
76,Sulawesi Barat,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,713194.5526902048
76,Sulawesi Barat,PRODUKSI,I-44,Asuransi dan Dana Pensiun,143258.28496289076
76,Sulawesi Barat,PRODUKSI,I-45,Jasa Keuangan Lainnya,137652.83724088533
76,Sulawesi Barat,PRODUKSI,I-46,Jasa Penunjang Keuangan,919.6615271044963
76,Sulawesi Barat,PRODUKSI,I-47,Real Estate,1048019.4170507569
76,Sulawesi Barat,PRODUKSI,I-48,Jasa Perusahaan,192172.93197866605
76,Sulawesi Barat,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",2627361.4120290363
76,Sulawesi Barat,PRODUKSI,I-50,Jasa Pendidikan,1345474.3612549668
76,Sulawesi Barat,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,402993.8804864827
76,Sulawesi Barat,PRODUKSI,I-52,Jasa Lainnya,538756.52123429
81,Maluku,PRODUKSI,I-01,Pertanian Tanaman Pangan ,1110766.6040842845
81,Maluku,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",1292368.7175835143
81,Maluku,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,1894004.2111509775
81,Maluku,PRODUKSI,I-04,Peternakan ,92778.47865109629
81,Maluku,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,67055.05149975243
81,Maluku,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,343038.5876084783
81,Maluku,PRODUKSI,I-07,Perikanan ,8081807.315163853
81,Maluku,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",719528.2877630722
81,Maluku,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
81,Maluku,PRODUKSI,I-10,Pertambangan Bijih Logam,1269443.1910640511
81,Maluku,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,18217.909522292215
81,Maluku,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
81,Maluku,PRODUKSI,I-13,Industri Makanan dan Minuman ,1004062.1634308631
81,Maluku,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
81,Maluku,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,3968.428909154033
81,Maluku,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",0
81,Maluku,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",209109.42297798517
81,Maluku,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",10538.307746056347
81,Maluku,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",1941.490602566873
81,Maluku,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",9839.800449718981
81,Maluku,PRODUKSI,I-21,Industri Barang Galian bukan Logam,69716.65791985983
81,Maluku,PRODUKSI,I-22,Industri Logam Dasar ,174.18611188222502
81,Maluku,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",37666.10398482069
81,Maluku,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,8722.722897046226
81,Maluku,PRODUKSI,I-25,Industri Alat Angkutan,237827.46903539725
81,Maluku,PRODUKSI,I-26,Industri Furnitur,177749.64176816307
81,Maluku,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",90738.94375423565
81,Maluku,PRODUKSI,I-28,Ketenagalistrikan ,220234.7903435142
81,Maluku,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,10365.853111322587
81,Maluku,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",64347.87551590635
81,Maluku,PRODUKSI,I-31,Konstruksi,2712424.535994278
81,Maluku,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",1861755.3856281661
81,Maluku,PRODUKSI,I-33,"Perdagangan Besar dan Eceran, Bukan Mobil dan Sepeda Motor",2592619.9129241076
81,Maluku,PRODUKSI,I-34,Angkutan Rel ,0
81,Maluku,PRODUKSI,I-35,Angkutan Darat,594034.5484795865
81,Maluku,PRODUKSI,I-36,Angkutan Laut ,570241.4899289468
81,Maluku,PRODUKSI,I-37,Angkutan Sungai Danau dan Penyeberangan,483211.3831649695
81,Maluku,PRODUKSI,I-38,Angkutan Udara,1482259.603421732
81,Maluku,PRODUKSI,I-39,"Pergudangan dan Jasa Penunjang Angkutan, Pos dan Kurir",312996.9119706297
81,Maluku,PRODUKSI,I-40,Penyediaan Akomodasi ,409515.6871782312
81,Maluku,PRODUKSI,I-41,Penyediaan Makan Minum,737330.5492574412
81,Maluku,PRODUKSI,I-42,Jasa Informasi dan Komunikasi,1666254.317471442
81,Maluku,PRODUKSI,I-43,Jasa Perantara Keuangan Selain Bank Sentral,1105627.5853979564
81,Maluku,PRODUKSI,I-44,Asuransi dan Dana Pensiun,152011.9434357634
81,Maluku,PRODUKSI,I-45,Jasa Keuangan Lainnya,105180.3547717828
81,Maluku,PRODUKSI,I-46,Jasa Penunjang Keuangan,5027.536563241825
81,Maluku,PRODUKSI,I-47,Real Estate,2078566.022617719
81,Maluku,PRODUKSI,I-48,Jasa Perusahaan,327619.6613811348
81,Maluku,PRODUKSI,I-49,"Administrasi Pemerintahan, Pertahanan dan Jaminan Sosial Wajib",5499578.71994435
81,Maluku,PRODUKSI,I-50,Jasa Pendidikan,2906459.246097105
81,Maluku,PRODUKSI,I-51,Jasa Kesehatan dan Kegiatan Sosial,605482.1808395133
81,Maluku,PRODUKSI,I-52,Jasa Lainnya,1086611.6907317454
82,Maluku Utara,PRODUKSI,I-01,Pertanian Tanaman Pangan ,394291.40632500604
82,Maluku Utara,PRODUKSI,I-02,"Pertanian Tanaman Hortikultura Semusim, Hortikultura Tahunan, dan Lainnya",422156.19279186067
82,Maluku Utara,PRODUKSI,I-03,Perkebunan Semusim dan Tahunan,3679038.3451235825
82,Maluku Utara,PRODUKSI,I-04,Peternakan ,228359.15096355346
82,Maluku Utara,PRODUKSI,I-05,Jasa Pertanian dan Perburuan  ,103425.26077264782
82,Maluku Utara,PRODUKSI,I-06,Kehutanan dan Penebangan Kayu,259194.08152263294
82,Maluku Utara,PRODUKSI,I-07,Perikanan ,2963678.8212707327
82,Maluku Utara,PRODUKSI,I-08,"Pertambangan Minyak, Gas dan Panas Bumi",0
82,Maluku Utara,PRODUKSI,I-09,Pertambangan Batubara dan Lignit,0
82,Maluku Utara,PRODUKSI,I-10,Pertambangan Bijih Logam,2668964.561861726
82,Maluku Utara,PRODUKSI,I-11,Pertambangan dan Penggalian Lainnya,157137.24405574164
82,Maluku Utara,PRODUKSI,I-12,Industri Batubara dan Pengilangan Migas,0
82,Maluku Utara,PRODUKSI,I-13,Industri Makanan dan Minuman ,597456.7411014654
82,Maluku Utara,PRODUKSI,I-14,Industri Pengolahan Tembakau,0
82,Maluku Utara,PRODUKSI,I-15,Industri Tekstil dan Pakaian Jadi,22041.395992550802
82,Maluku Utara,PRODUKSI,I-16,"Industri Kulit, Barang dari Kulit dan Alas Kaki ",0
82,Maluku Utara,PRODUKSI,I-17,"Industri Kayu, Barang dari Kayu dan Gabus dan Barang Anyaman dari Bambu, Rotan dan Sejenisnya ",402452.01288346684
82,Maluku Utara,PRODUKSI,I-18,"Industri Kertas dan Barang dari Kertas, Percetakan dan Reproduksi Media Rekaman ",13335.815602596133
82,Maluku Utara,PRODUKSI,I-19,"Industri Kimia, Farmasi dan Obat Tradisional",448.7604651220281
82,Maluku Utara,PRODUKSI,I-20,"Industri Karet, Barang dari Karet dan Plastik",122.53030666730922
82,Maluku Utara,PRODUKSI,I-21,Industri Barang Galian bukan Logam,37890.262638440676
82,Maluku Utara,PRODUKSI,I-22,Industri Logam Dasar ,146766.62842437427
82,Maluku Utara,PRODUKSI,I-23,"Industri Barang dari Logam, Komputer, Barang Elektronik, Optik dan Peralatan Listrik",38893.6200617398
82,Maluku Utara,PRODUKSI,I-24,Industri Mesin dan Perlengkapan YTDL,9320.240823286744
82,Maluku Utara,PRODUKSI,I-25,Industri Alat Angkutan,78896.96410016203
82,Maluku Utara,PRODUKSI,I-26,Industri Furnitur,108675.13678529821
82,Maluku Utara,PRODUKSI,I-27,"Industri Pengolahan Lainnya, Jasa Reparasi dan Pemasangan Mesin dan Peralatan",11156.722319377795
82,Maluku Utara,PRODUKSI,I-28,Ketenagalistrikan ,61974.611668039804
82,Maluku Utara,PRODUKSI,I-29,Pengadaan Gas dan Produksi Es,4228.560289688576
82,Maluku Utara,PRODUKSI,I-30,"Pengadaan Air, Pengelolaan Sampah, Limbah, dan Daur Ulang",131370.91731982236
82,Maluku Utara,PRODUKSI,I-31,Konstruksi,2277628.2246153983
82,Maluku Utara,PRODUKSI,I-32,"Perdagangan Mobil, Sepeda Motor dan Reparasinya",151769.51767794715
